+1.93913E+10  +0.00000E+00  +7.53241E+09  +1.87300E-14  +4.00000E-05  +1.69368E+03  +1.69368E+03  +2.90630E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +4.53281E-07
+1.94450E+10  +0.00000E+00  +7.39271E+09  +2.44567E-14  +4.00000E-05  +1.69358E+03  +1.69358E+03  +2.90621E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +4.80314E-07
+1.94977E+10  +0.00000E+00  +7.25263E+09  +3.17678E-14  +4.00000E-05  +1.71031E+03  +1.71031E+03  +2.92053E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +8.35878E-07
+1.95493E+10  +0.00000E+00  +7.11217E+09  +4.10491E-14  +4.00000E-05  +1.72435E+03  +1.72435E+03  +2.93250E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +2.64101E-01  +3.67949E-01
+1.96000E+10  +0.00000E+00  +6.97134E+09  +5.27654E-14  +4.00000E-05  +1.71559E+03  +1.71559E+03  +2.92503E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.45757E-01  +4.27121E-01
+1.96497E+10  +0.00000E+00  +6.83016E+09  +6.74718E-14  +4.00000E-05  +1.70743E+03  +1.70743E+03  +2.91807E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +8.28513E-02  +4.58574E-01
+1.96983E+10  +0.00000E+00  +6.68862E+09  +8.58270E-14  +4.00000E-05  +1.73177E+03  +1.73177E+03  +2.93880E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +4.62751E-02  +4.76862E-01
+1.97459E+10  +0.00000E+00  +6.54673E+09  +1.08606E-13  +4.00000E-05  +1.75709E+03  +1.75709E+03  +2.96021E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +2.75176E-02  +4.86241E-01
+1.97925E+10  +0.00000E+00  +6.40451E+09  +1.36714E-13  +4.00000E-05  +1.75656E+03  +1.75656E+03  +2.95976E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.63557E-02  +4.91822E-01
+1.98380E+10  +0.00000E+00  +6.26195E+09  +1.71198E-13  +4.00000E-05  +1.75221E+03  +1.75221E+03  +2.95609E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +9.52581E-03  +4.95237E-01
+1.98826E+10  +0.00000E+00  +6.11907E+09  +2.13262E-13  +4.00000E-05  +1.75995E+03  +1.75995E+03  +2.96261E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +5.96199E-03  +4.97019E-01
